Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,label
7.788461538461539,332.164757,1.5,11.284583335,265.72,16034.199293950001,0.007,0.019000000000000003,1.8088187095000001,0.08333333333333333,Sep,2,2,1,2,New_Visitor,False,True
14.01923076923077,93.00613196,1.5,11.284583335,557.72,1048.96630895,0.015,0.015,1.8088187095000001,0.08333333333333333,May,2,1,7,6,Returning_Visitor,True,False
3.634615384615385,66.43295140000001,0.5,11.284583335,8.76,149.85232985000002,0.001,0.047,1.8088187095000001,0.08333333333333333,Mar,2,5,3,1,Returning_Visitor,False,False
4.673076923076923,225.87203476000002,1.5,11.284583335,20.439999999999998,1948.0802880500003,0.001,0.051000000000000004,16.2793683855,0.08333333333333333,May,2,1,1,13,Returning_Visitor,False,True
0.5192307692307693,13.28659028,0.5,11.284583335,8.76,149.85232985000002,0.199,0.009000000000000001,1.8088187095000001,0.08333333333333333,Mar,1,1,1,1,Returning_Visitor,True,False
1.557692307692308,13.28659028,0.5,11.284583335,43.8,449.55698955,0.028999999999999998,0.007,1.8088187095000001,0.08333333333333333,Aug,3,2,3,1,Returning_Visitor,False,False
0.5192307692307693,13.28659028,4.5,11.284583335,8.76,1948.0802880500003,0.007,0.015,1.8088187095000001,0.08333333333333333,Dec,1,2,3,2,Returning_Visitor,False,False
0.5192307692307693,13.28659028,0.5,11.284583335,61.31999999999999,149.85232985000002,0.001,0.063,1.8088187095000001,0.08333333333333333,Oct,1,1,6,20,Returning_Visitor,False,False
6.750000000000001,93.00613196,2.5,11.284583335,522.6800000000001,16333.903953650002,0.009000000000000001,0.007,1.8088187095000001,0.08333333333333333,Mar,2,1,1,2,New_Visitor,False,False
25.442307692307693,1023.0674515600001,0.5,33.853750005,283.24,4345.71756565,0.001,0.061,1.8088187095000001,0.08333333333333333,Mar,3,12,1,1,Returning_Visitor,False,False
3.634615384615385,66.43295140000001,0.5,11.284583335,14.6,2547.48960745,0.013000000000000001,0.033,1.8088187095000001,0.08333333333333333,May,2,2,1,13,Returning_Visitor,False,False
7.788461538461539,332.164757,1.5,11.284583335,505.15999999999997,2847.19426715,0.007,0.019000000000000003,359.95492319050004,0.08333333333333333,Sep,2,2,1,2,New_Visitor,False,True
2.5961538461538467,199.2988542,0.5,11.284583335,8.76,1948.0802880500003,0.001,0.001,1.8088187095000001,0.08333333333333333,Aug,1,2,2,4,New_Visitor,False,False
0.5192307692307693,39.85977084,3.5,146.69958335500002,2.92,149.85232985000002,0.001,0.055,1.8088187095000001,0.08333333333333333,Jul,3,2,1,1,Returning_Visitor,False,False
0.5192307692307693,13.28659028,0.5,11.284583335,2.92,149.85232985000002,0.027000000000000003,0.009000000000000001,1.8088187095000001,0.08333333333333333,May,1,2,1,4,Returning_Visitor,True,False
0.5192307692307693,39.85977084,0.5,11.284583335,49.64,149.85232985000002,0.003,0.025,23.514643223500002,0.08333333333333333,May,2,2,6,5,Returning_Visitor,False,False
